X,Y,OBJECTID,FACILITY_STATUS,STATUS_NOTE,NAME,CAD_NAME,AKA,TYPE,UNIT,CDF_UNIT,COUNTY,OWNER,FUNDING,STAFFING,ADDRESS,CITY,ZIP,PHONE_NUM,LAT,LON
-13116267.6549,4110588.2697,412,Active,,FS 114,114,114,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,39939 N. 170Th Street East,Palmdale,93550,661-264-4583,34.60689767,-117.82542489
-13152345.4115,4109848.5075,413,Active,,FS 24,024,24,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,1050 W. Avenue P,Palmdale,93551,661-273-2724,34.6014279,-118.14951683
-13148390.6053,4106698.4486,414,Active,,FS 37,037,37,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,38318 E. 9Th Street East,Palmdale,93550,661-947-7244,34.57813237,-118.11399021
-13138892.4974,4105895.3247,415,Active,,FS 93,093,93,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,37941 57Th Street East,,93550,661-533-8096,34.572192,-118.02866727
-13144747.6304,4104037.2222,416,Active,,FS 131,131,131,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,2629 E. Avenue     S,Palmdale,93550,661-947-8700,34.55844679,-118.08126482
-13132466.2022,4100015.0821,417,Active,,FS 92,092,92,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,8905 E. Avenue U,Littlerock,93535,661-944-2123,34.52868545,-117.9709389
-13167586.8832,4098732.0296,418,Active,,FS 81,081,81,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,8710 W. Sierra Highway,Agua Dulce,91350,661-268-0638,34.51918944,-118.28643329
-13192992.4501,4091926.8541,419,Active,,FS 108,108,108,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,28799 N. Rock Canyon Dr.,Santa Clarita,91390,661-297-8653,34.46880541,-118.51465535
-13198767.4264,4089927.2033,420,Active,,FS 156,156,156,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,24505 Copper Hill Drive,Valencia,91354,661-257-6734,34.45399464,-118.56653283
-13203653.1267,4087913.2215,421,Active,,FS 76,076,76,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,27223 Henry Mayo Drive,Valencia,91355,661-257-4144,34.43907508,-118.61042182
-13182204.8709,4087935.8851,422,Active,,FS 132,132,132,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,29310 San Canyon Road,Santa Clarita,91387,661-250-0531,34.43924298,-118.41774889
-13194916.537,4087255.2935,423,Active,,FS 111,111,111,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,26829 Seco Canyon Road,Valencia,91350,661-296-5758,34.43420057,-118.53193971
-13197285.7814,4084674.3245,424,Active,,FS 126,126,126,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,26320 Citrus Dr.,Santa Clarita,91355,661-753-9710,34.41507576,-118.55322299
-13191760.7083,4083552.5315,425,Active,,FS 104,104,104,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,Soledad Cyn./Valley Bus Ctr.,Santa Clarita,91350,661-255-0509,34.40676197,-118.50359043
-13177543.1363,4068569.6254,426,Active,,FS 74,074,74,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,12587 N. Dexter Park Road,San Fernando,91342,818-899-8013,34.29564219,-118.37587184
-13206362.9238,4060776.825,427,Active,,LAC FS 75,075,75,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,23310 Lake Manor Drive,Chatsworth,91311,818-883-1414,34.23778919,-118.63476435
-13162864.5871,4059440.1876,428,Active,,FS 63,063,63,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,4526 Ramsdell Avenue,La Cresecenta,91214,818-248-2741,34.22786211,-118.24401221
-13159566.6232,4057208.7349,429,Active,,FS 19,019,19,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,1729 W. Foothill Blvd.,La Canada Flintridge,91011,818-249-1562,34.21128673,-118.2143861
-13153339.2777,4054739.1194,430,Active,,FS 12,012,12,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,2760 N. Lincoln Avenue,Altadena,91001,626-797-1911,34.19293846,-118.15844492
-13150485.9667,4054152.232,431,Active,,FS 11,011,11,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,2521 N. El Molino Avenue,Altadena,91001,626-797-2104,34.18857753,-118.13281319
-13146138.4366,4052247.4616,432,Active,,FS 66,066,66,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,2764 E. Eaton Dr ,Pasadena,91107,626-798-3739,34.17442238,-118.09375868
-13221330.624,4048641.5395,433,Active,,FS 89,089,89,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,29575 Canwood St.,Agoura Hills,91301,818-597-2272,34.1476188,-118.76922148
-13123472.9313,4048582.1782,434,Active,,FS 97,097,97,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,18453 E. Sierra Madre Avenue,Azusa,91702,626-334-5602,34.14717743,-117.89015101
-13226900.1062,4047480.7419,435,Active,,FS 144,144,144,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,31981 W. Foxfield Drive,Westlake Village,91361,818-889-1626,34.13898852,-118.81925298
-13132020.0703,4047712.3315,436,Active,,FS 44,044,44,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,1105 S. Highland Avenue,Duarte,91010,626-358-3118,34.14071036,-117.96693126
-13175399.8731,4047555.9376,437,Active,,FS 51,051,51,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,3900 N. Lankersheim Blvd.,Universal City,91608,323-877-4412,34.13954758,-118.35661859
-13120968.8977,4047320.1751,438,Active,,FS 151,151,151,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,231 W. Mountain View Avenue,Glendora,91741,626-963-2733,34.13779462,-117.8676569
-13103166.3645,4047120.8532,439,Active,,FS 62,062,62,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,3701 N. Mills Avenue,Claremont,91711,909-626-5096,34.13631258,-117.70773405
-13212708.6962,4033307.6222,440,Active,,FS 88,088,88,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,23720 W. Malibu Road,Malibu,90265,310-456-2812,34.03354339,-118.6917694
-13110100.2954,4033328.2655,441,Active,,FS 188,188,188,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,18-A Village Loop Rd.,,91766,909-620-2208,34.03369702,-117.77002261
-13112687.01,4032293.0926,442,Active,,FS 121,121,121,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,346 Armitos,Diamond Bar,91765,909-396-0164,34.02599041,-117.79325946
-13155023.4896,4031892.1842,443,Active,,FS 3,003,3,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,930 S. Eastern Avenue,Los Angeles,90022,323-269-4124,34.02300558,-118.17357446
-13224464.2834,4031509.7982,444,Active,,FS 71,071,71,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,28722 W. Pacific Coast Hwy.,Malibu,90265,310-457-2578,34.02015857,-118.79737162
-13120745.0132,4031594.9332,445,Active,,FS 61,061,61,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,20011 La Puente Road,Walnut,91789,909-595-3001,34.0207924,-117.86564572
-13152055.2403,4031129.2872,446,Active,,FS 22,022,22,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,928 S. Gerhart Avenue,Commerce,90022,323-721-3886,34.01732535,-118.14691023
-13130775.4665,4030190.8398,447,Active,,FS 43,043,43,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,921 S. Stimson Avenue,La Puente,91746,626-968-1978,34.01033751,-117.9557508
-13115019.967,4029057.8982,448,Active,,FS 120,120,120,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,1051 S. Grand Avenue,Diamond Bar,91765,909-861-5995,34.00190068,-117.81421677
-13144426.1186,4028994.5805,449,Active,,FS 40,040,40,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,4864 S. Durfee Avenue,Pico Rivera,90660,562-699-3268,34.00142915,-118.07837668
-13151351.1758,4028928.1508,450,Active,,FS 50,050,50,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,2327 S. Saybrook Avenue,Commerce,90040,323-721-7011,34.00093444,-118.14058551
-13128519.1905,4028834.3496,451,Active,,FS 118,118,118,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,17056 Gale Avenue,City of Industry,91745,626-854-3488,34.00023586,-117.93548234
-13134413.5533,4028337.7531,452,Active,,FS 91,091,91,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,2691 S. Turnbull Canyon Road,Hacienda Heights,91745,562-696-8850,33.99653745,-117.98843229
-13173816.0155,4027900.2478,453,Active,,FS 38,038,38,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,3907 W. 54Th Street,Los Angeles,90043,323-291-9130,33.99327901,-118.34239057
-13123403.0788,4027367.3707,454,Active,,FS 145,145,145,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,1525 S. Nogales Avenue,Rowland Heights,91748,626-854-3486,33.98931005,-117.88952353
-13152855.7273,4027255.7128,455,Active,,FS 27,027,27,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,6031 Rickenbacker Road,Commerce,90040,323-721-4140,33.9884784,-118.15410113
-13176126.3001,4027177.3449,456,Active,,FS 58,058,58,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,5757 S. Fairfax Avenue,Los Angeles,90056,323-291-8392,33.98789469,-118.36314421
-13185635.9834,4026643.8285,457,Active,,FS 110,110,110,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,4433 Admiralty Way,Marina Del Rey,90292,310-823-3773,33.98392074,-118.44857113
-13161368.4768,4026564.8906,458,Active,,FS 164,164,164,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,6301 S. Santa Fe Ave.,Huntington Park,90255,323-589-1350,33.98333274,-118.23057245
-13147741.9472,4026490.8924,459,Active,,FS 103,103,103,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,7300 S. Paramount Blvd.,Pico Rivera,90660,562-942-1015,33.98278153,-118.10816327
-13141139.9841,4026453.2817,460,Active,,FS 17,017,17,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,12006 Hadley Street,Whittier,90601,562-698-8455,33.98250137,-118.04885684
-13156686.2993,4026040.3149,461,Active,,FS 163,163,163,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,6320 Pine Ave.,Bell,90201,323-560-1571,33.97942517,-118.18851174
-13158910.7119,4025616.8613,462,Active,,FS 165,165,165,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,3255 Saturn Ave.,Huntington Park,90255,323-589-1311,33.97627073,-118.20849397
-13119608.6812,4025627.1612,463,Active,,FS 119,119,119,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,20480 E. Pathfinder Road,Walnut,91789,909-598-4290,33.97634744,-117.85543788
-13139894.6831,4024895.3516,464,Active,,FS 28,028,28,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,7733 Greenleaf Avenue,Whittier,90602,562-698-6009,33.9708957,-118.03767011
-13146878.2375,4024757.1066,465,Active,,FS 25,025,25,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,9209 E. Saluson Avenue,Pico Rivera,90660,562-949-4840,33.96986579,-118.10040444
-13152387.0095,4024488.1019,466,Active,,FS 39,039,39,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,7000 Garfield Avenue,Bell Gardens,90201,562-927-1211,33.96786168,-118.14989057
-13163242.355,4024273.0181,467,Active,,FS 16,016,16,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,8010 S. Compton Avenue,Los Angeles,90001,323-585-5002,33.96625925,-118.24740578
-13175421.08,4024065.987,468,Active,,FS 171,171,171,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,141 W. Regent St.,Inglewood,90301,310-419-2160,33.9647168,-118.35680911
-13172074.4018,4022858.8647,469,Active,,FS 173,173,173,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,9001 S. Crenshaw,Inglewood,90305,310-419-2190,33.9557227,-118.32674539
-13156168.3604,4021888.6769,470,Active,,FS 54,054,54,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,4867 Southern Avenue,South Gate,90280,323-567-8580,33.94849327,-118.18385902
-13135818.5932,4021613.5047,471,Active,,FS 59,059,59,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,10021 Scott Avenue,Whittier,90603,562-698-7333,33.94644269,-118.00105398
-13169158.4432,4020547.0152,472,Active,,FS 14,014,14,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,1401 W. 108Th Street,Los Angeles,90047,323-756-9900,33.93849479,-118.3005509
-13172083.4002,4020535.6324,473,Active,,FS 170,170,170,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,10701 S. Crenshaw,,90303,310-419-2198,33.93840996,-118.32682623
-13175286.3589,4020472.8602,474,Active,,FS 18,018,18,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,4518 W. Lennox Blvd.,Inglewood,90304,310-671-5368,33.93794213,-118.35559889
-13140151.293,4020356.3567,475,Active,,FS 96,096,96,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,10630 S. Mills Avenue,Whittier,90604,562-941-8604,33.93707383,-118.03997528
-13159551.052,4019477.1065,476,Active,,FS 147,147,147,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,3161 E. Imperial Highway,Lynwood,90262,310-603-5255,33.93052064,-118.21424625
-13134968.8734,4019365.7985,477,Active,,FS 15,015,15,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,11460 Santa Gertrudes,Whittier,90604,562-943-4537,33.92969099,-117.99342082
-13162440.382,4018719.8708,478,Active,,FS 41,041,41,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,1815 E. 120Th Street,Los Angeles,90059,323-564-6241,33.92487643,-118.24020154
-13154430.6283,4018384.4948,479,Active,,FS 57,057,57,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,5720 Gardendale Street,South Gate,90280,562-531-9700,33.92237651,-118.16824871
-13156892.485,4018357.3659,480,Active,,FS 148,148,148,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,4264 Mlk Blvd.,Lynwood,90262,310-603-5270,33.92217429,-118.19036394
-13172082.6443,4018317.8745,481,Active,,FS 162,162,162,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,12151 Crenshaw Blvd.,Hawthorne,90250,310-970-7973,33.92187992,-118.32681944
-13175154.313,4017618.6057,482,Active,,FS 161,161,161,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,4475 West El Segundo Blvd.,Hawthorne,90250,310-970-7972,33.91666727,-118.3544127
-13143955.7471,4017144.1375,483,Active,,FS 20,020,20,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,12110 E. Adoree Street,Norwalk,90650,562-863-0214,33.91313017,-118.07415127
-13170728.6039,4016585.8214,484,Active,,FS 159,159,159,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,2030 W. 135Th Street,Gardena,90249,310-217-7066,33.90896785,-118.31465589
-13133127.6008,4016598.3492,485,Active,,FS 194,194,194,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,1401 S. Beach Blvd.,La Mirada,90638,562-697-4320,33.90906123,-117.97688039
-13136970.6346,4016062.8748,486,Active,,FS 49,049,49,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,13820 S. La Mirada Blvd.,La Mirada,90638,562-943-5512,33.905069,-118.01140294
-13177213.8907,4015668.8125,487,Active,,FS 160,160,160,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,5323 West Rosecrans Avenue,Hawthorne,90250,310-970-7974,33.90213097,-118.3729142
-13149607.4714,4015366.0084,488,Active,,FS 98,098,98,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,9814 Maplewood Avenue,Bellflower,90706,562-925-8112,33.89987323,-118.12492156
-13174787.4994,4015112.7645,489,Active,,FS 21,021,21,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,4312 W. 147Th Street,Lawndale,90260,310-676-4606,33.897985,-118.35111756
-13154407.6511,4014940.7952,490,Active,,FS 31,031,31,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,7521 E. Somerset Blvd.,Paramount,90723,562-634-6559,33.89670273,-118.1680423
-13166603.5482,4014465.9372,491,Active,,FS 95,095,95,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,137 W. Redondo Beach Blvd.,Gardena,90248,310-769-6746,33.89316192,-118.27759989
-13145956.8877,4013748.8529,492,Active,,FS 115,115,115,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,11317 Alondra Blvd.,Norwalk,90650,562-868-5212,33.88781465,-118.09212782
-13169770.9859,4013169.2153,493,Active,,FS 158,158,158,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,1650 W. 162Nd Street,Gardena,90247,310-217-8351,33.88349208,-118.30605347
-13150187.8005,4012942.1162,494,Active,,FS 23,023,23,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,9548 E. Flower Street,Bellflower,90706,562-867-2112,33.88179845,-118.13013475
-13140087.1618,4011846.5626,495,Active,,FS 35,035,35,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,13717 Artesia Blvd.,Cerritos,90703,562-926-1511,33.87362772,-118.03939918
-13164851.3648,4011011.5261,496,Active,,FS 116,116,116,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,755 E. Victoria Street,Carson,90746,310-324-5941,33.86739944,-118.26185977
-13159805.7452,4009992.4592,497,Active,,FS 105,105,105,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,18915 S. Santa Fe Avenue,Compton,90221,310-632-1634,33.85979791,-118.2165342
-13144794.292,4009691.8778,498,Active,,FS 30,030,30,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,19030 Pioneer Blvd.,Cerritos,90703,562-865-3714,33.85755564,-118.08168405
-13151752.9935,4009156.145,499,Active,,FS 45,045,45,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,4020 Candlewood Street,Lakewood,90712,562-634-1235,33.85355907,-118.14419512
-13161914.2307,4008199.2696,500,Active,,FS 10,010,10,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,1860 E. Del Amo,Carson,90746,310-632-8230,33.84642031,-118.23547505
-13147595.5249,4008196.9722,501,Active,,FS 94,094,94,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,6421 E. Turnergrove Street,Lakewood,90713,562-429-9462,33.84640317,-118.10684795
-13143745.5482,4006934.4575,502,Active,,FS 34,034,34,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,21207 S. Norwalk Blvd.,Hawaiian Gardens,90716,562-865-4119,33.83698326,-118.07226302
-13153604.4315,4006490.1385,503,Active,,FS 122,122,122,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,2600 Greenmeadow Road,Lakewood,90712,562-421-7713,33.83366786,-118.16082687
-13166550.2878,4005286.887,504,Active,,FS 36,036,36,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,127 W. 223Rd Street,Carson,90745,310-834-3110,33.82468883,-118.27712145
-13162234.345,4005280.5616,505,Active,,FS 127,127,127,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,2049 E. 223Rd Street,Carson,90810,310-830-3170,33.82464162,-118.23835068
-13153967.5111,4002781.8354,506,Active,,FS 60,060,60,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,2300 East 27Th Street,,90755,562-595-1620,33.80599231,-118.16408847
-13179297.9085,4001968.656,507,Active,,FS 2,002,2,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,340 Palos Verdes Drive W.,Palos Verdes Estates,90274,310-373-6539,33.79992227,-118.39163526
-13171348.8747,4000886.5931,508,Active,,FS 6,006,6,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,25517 S. Narbonne Avenue,Lomita,90717,310-326-2461,33.79184443,-118.32022789
-13177591.6719,3998240.4511,509,Active,,FS 106,106,106,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,413 Indian Peak Road,Rolling Hills Estate,90275,310-377-9523,33.77208719,-118.37630788
-13175113.9201,3996176.6263,510,Active,,FS 56,056,56,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,12 Crest Road West,Rolling Hills,90274,310-377-1584,33.75667462,-118.35404986
-13171890.274,3995173.233,511,Active,,FS 83,083,83,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,83 Miraleste Plaza,Rancho Palos Verdes,90275,310-831-4624,33.74918031,-118.32509136
-13178526.0733,3994835.0821,512,Active,,FS 53,053,53,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,6124 W. Palos Verdes Drive S,Rancho Palos Verdes,90275,310-377-3333,33.74665453,-118.38470175
-13191389.9078,3954077.2887,513,Active,,FS 155,155,155,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,Po Box 5011,Two Harbors,90704,310-510-0424,33.44167427,-118.50025955
-13188271.1029,4088314.1286,514,Active,,FS 128,128,128,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,28450 Whites Canyon Road,Santa ,91351,,34.4420452,-118.47224277
-13153336.188,4005912.1045,515,Decommissioned,This was Pipeline that DIG board moved into – not OSFM anymore,Lakewood DSB,SFM,,SFM,CDF,LAC,Los Angeles,STATE,,,3950 Paramount Blvd,Lakewood,90712,,33.82935934,-118.15842935
-13134824.6737,4047639.857,516,Active,,Monrovia FLS,SFM,,SFM,CDF,LAC,Los Angeles,STATE,B,P,"602 E Huntington Dr, Suite A",Monrovia,91016,,34.13790977,-118.01218844
-13174044.7349,4042417.2685,517,Active,,Los Angeles FE & I,SFM,,SFM,CDF,LAC,Los Angeles,,,,7080 Hollywood Blvd,Los Angeles,90028,,34.10133722,-118.34445739
-13151925.7046,4002974.4887,518,Active,,Long Beach PL,SFM,Pipeline Safety Division - Long Beach,SFM,CDF,LAC,Los Angeles,,,,"3780 Kilroy Airport Way, #500",Long Beach,90806,562-497-0350,33.80743516,-118.14575876
-13206244.1309,4089984.3865,519,Active,,FS 143,,,FSCC,LAC,LAC,Los Angeles,COUNTY,G,P,28580 Hasley Canyon Road,Castaic,91355,,34.4544231,-118.63370949
-13161336.7637,4029503.3954,520,Active,,FS 52,,,FSL,LAC,LAC,Los Angeles,CITY,L,P,4301 S. Santa Fe Avenue,Vernon,90058,,34.0052232,-118.23029974
-13158531.2521,4028359.2916,521,Active,,FS 13,,,FSCC,LAC,LAC,Los Angeles,COUNTY,G,P,3375 Fruitland Avenue.,Vernon,90058,,33.99670273,-118.2050974
-13137438.4799,4031039.6522,522,Active,,College Peak,,,COM,LAC,LAC,Los Angeles,,,,,,,,34.0166628,-118.01561781
-13129373.8912,4025212.3914,523,Active,,Rancho La Habra,,,COM,LAC,LAC,Los Angeles,,,,,,,,33.97326245,-117.94317237
-13221520.3125,4050192.5255,524,Active,,Agoura Hills,,,COM,LAC,LAC,Los Angeles,,,,29650 Kimberly Drive,Agoura Hills,91301,,34.1591535,-118.77093776
-13177025.1595,4019146.3584,525,Active,,Airport Courthouse,,,COM,LAC,LAC,Los Angeles,,,,11701 S. La Cienega Blvd,Los Angeles,90045,,33.92806023,-118.371231
-13176083.2145,4029171.3808,526,Active,,Baldwin Hills Site,,,COM,LAC,LAC,Los Angeles,,,,4100 S. La Cienega Ave,Los Angeles,90056,,34.00275068,-118.36276936
-13180368.7163,3946782.6386,527,Active,,Blackjack Peak,,,COM,LAC,LAC,Los Angeles,,,,,,,,33.38698137,-118.40126668
-13123457.4818,4033936.3588,528,Active,,BKK Landfill,,,COM,LAC,LAC,Los Angeles,,,,2220 South Azusa Ave,West Covina,91792,,34.03822867,-117.89002436
-13216712.0456,4129238.8971,529,Active,,Bald Mountain,,,COM,LAC,LAC,Los Angeles,,,,46811 Ridge Route Rd,Gorman,93243,,34.74468603,-118.72774436
-13199644.5414,4120801.5212,530,Active,,Burnt Peak 1,,,COM,LAC,LAC,Los Angeles,,,,22554 Pine Canyon Rd.,Lake Hughes,93532,,34.68238245,-118.57442436
-13160792.2579,4014602.0467,531,Active,,Compton Courthouse,,,COM,LAC,LAC,Los Angeles,,,,200 W Compton Blvd,Compton,90220,,33.89418169,-118.22540836
-13162791.4447,4036198.8025,532,Active,,Criminal Courts Bldg,,,COM,LAC,LAC,Los Angeles,,,,210 W. Temple St.,Los Angeles,90012,,34.05506867,-118.24336736
-13101937.2385,4044142.873,533,Active,,Claremont Site,,,COM,LAC,LAC,San Bernardino,,,,1616 Monte Vista,Claremont,91711,,34.11417211,-117.69670473
-13223125.9002,4040315.3454,534,Active,,Castro Peak,,,COM,LAC,LAC,Los Angeles,,,,928 Latigo Canyon Road,Malibu,90265,,34.08570067,-118.785361
-13158863.6072,4054008.3474,535,Active,,Cerro Negro,,,COM,LAC,LAC,Los Angeles,,,,1528 Sugar Loaf Dr,La Canada Flintridge,91011,,34.18751322,-118.208083
-13175207.0594,4047136.6138,536,Active,,City Walk/Universal City,,,COM,LAC,LAC,Los Angeles,,,,1000 Universal Studios Blvd. Building 4505 / N4 Tower,Universal City,91608,,34.13643467,-118.35489873
-13175008.6829,3941835.1148,537,Active,,Dakin Peak,,,COM,LAC,LAC,Los Angeles,,,,Santa Catalina Island,,90704,,33.34986361,-118.35311668
-13117954.2915,4110228.9985,538,Active,,DWP Pump Sta 38,,,COM,LAC,LAC,Los Angeles,,,,39750 163rd Street E,Palmdale,93591,,34.60424621,-117.84058836
-13102266.9263,4054053.6819,539,Active,,East Sunset Ridge,,,COM,LAC,LAC,Los Angeles,,,,Angeles National Forest,,,,34.1878501,-117.69966636
-13154865.3856,4035851.2114,540,Active,,Fire Command & Control,,,COM,LAC,LAC,Los Angeles,,,,1320 N Eastern Ave,Los Angeles,90063,,34.05248167,-118.17216636
-13099493.9171,4076094.3434,541,Active,,Frost Peak,,,COM,LAC,LAC,Los Angeles,,,,Blue Ridge Road 3N06,Azusa,91702,,34.35147208,-117.674756
-13181834.7181,4115194.1892,542,Active,,Grass Mountain,,,COM,LAC,LAC,Los Angeles,,,,Grass Mountain Fire Road,Santa Clarita,91390,,34.64095063,-118.414436
-13196811.1971,4040412.5253,543,Active,,Green Mountain,,,COM,LAC,LAC,Los Angeles,,,,900 N Temescal Canyon Fire Rd,Topanga,90290,,34.08642367,-118.548972
-13160065.3012,4102439.0107,544,Active,,Hauser Peak,,,COM,LAC,LAC,Los Angeles,,,,7 Hauser Mtn Rd.,Potrero,91963,,34.54662722,-118.218878
-13119304.7083,4022474.4644,545,Active,,Industry Water Tank,,,COM,LAC,LAC,Los Angeles,,,,20905 Running Branch Road,Diamond Bar,91765,,33.95286323,-117.85271936
-13113392.7528,4050324.9994,546,Active,,Johnstone Peak 2,,,COM,LAC,LAC,Los Angeles,,,,Sycamore Flats Motorway,San Dimas,91773,,34.16013823,-117.79961136
-13233763.4087,4039073.5122,547,Active,,LA Co Fire Station 72,,,COM,LAC,LAC,Los Angeles,,,,1832 Decker Cyn Rd,Malibu,90265,,34.07646111,-118.88091936
-13209415.7512,4085964.6813,548,Active,,LA Co Fire Station Del Valle,,,COM,LAC,LAC,Los Angeles,,,,28101 Chiquito Canyon Rd,Castaic,91384,,34.42464264,-118.66220064
-13151061.6693,4123078.7995,549,Active,,LA Sheriff Sta Lancaster,,,COM,LAC,LAC,Los Angeles,,,,501 W. Lancaster Blvd,Landcaster,93534,,34.69920303,-118.137997
-13153955.4196,4035101.306,550,Active,,LARICS HQ,,,COM,LAC,LAC,Los Angeles,,,,2525 Corporate Place,Monterey Park,91754,,34.04690012,-118.163992
